,Dia,Suscetiveis,Infectados,Recuperados
107,107.26683291770573,2.46035436674176e+18,560.5531947802115,15583422565.034172
108,108.26932668329177,2.460354366475976e+18,566.9177863292567,15849206638.30811
109,109.2718204488778,2.4603543662071373e+18,573.3254979867953,16118045217.194263
110,110.27431421446383,2.4603543659352197e+18,579.7759155790327,16389963245.419716
111,111.27680798004987,2.460354365660198e+18,586.268593342899,16664984957.295914
112,112.2793017456359,2.460354365382049e+18,592.8030539260485,16943133877.718634
113,113.28179551122194,2.46035436510075e+18,599.3787883868606,17224432822.168003
114,114.28428927680798,2.460354364816279e+18,605.995256194439,17508903896.708504
115,115.286783042394,2.4603543645286144e+18,612.651885228612,17796568497.988953
116,116.28927680798004,2.4603543642377354e+18,619.3480717799328,18087447313.242527
117,117.29177057356608,2.460354363943622e+18,626.0831805496788,18381560320.28675
118,118.29426433915211,2.460354363646256e+18,632.8565446498524,18678926787.523476
119,119.29675810473815,2.4603543633456174e+18,639.6674656031803,18979565273.938934
120,120.29925187032418,2.460354363041689e+18,646.5152133431139,19283493629.103683
121,121.30174563591022,2.460354362734454e+18,653.3990262138294,19590728993.172623
122,122.30423940149626,2.460354362423895e+18,660.3181109702275,19901287796.885014
123,123.30673316708229,2.460354362109997e+18,667.271642777933,20215185761.564457
124,124.30922693266832,2.460354361792745e+18,674.2587652132962,20532437899.11891
125,125.31172069825436,2.460354361472124e+18,681.2785902633915,20853058512.040672
126,126.31421446384039,2.4603543611481216e+18,688.3301983260178,21177061193.40638
127,127.31670822942642,2.4603543608207237e+18,695.412638209699,21504458826.87703
128,128.31920199501246,2.460354360489919e+18,702.5249271336833,21835263586.697975
129,129.3216957605985,2.4603543601556956e+18,709.6660507279435,22169486937.698883
130,130.32418952618454,2.460354359818043e+18,716.8349630331774,22507139635.293808
131,131.32668329177056,2.460354359476951e+18,724.0305865008066,22848231725.481113
132,132.32917705735662,2.46035435913241e+18,731.2518119929784,23192772544.84355
133,133.33167082294264,2.4603543587844116e+18,738.4974987825638,23540770720.54818
134,134.33416458852867,2.460354358432948e+18,745.7664745531588,23892234170.346436
135,135.33665835411472,2.4603543580780124e+18,753.0575353990841,24247170102.57409
136,136.33915211970074,2.4603543577195976e+18,760.3694458253844,24605585016.151257
137,137.34164588528677,2.460354357357698e+18,767.7009387478299,24967484700.582397
138,138.34413965087282,2.460354356992308e+18,775.0507154929151,25332874235.956352
139,139.34663341645884,2.4603543566234245e+18,782.4174457978584,25701757992.94626
140,140.34912718204487,2.460354356251043e+18,789.7997678106038,26074139632.80963
141,141.35162094763092,2.4603543558751606e+18,797.1962880898195,26450022107.38834
142,142.35411471321694,2.4603543554957747e+18,804.6055816048981,26829407659.108566
143,143.356608478803,2.4603543551128847e+18,812.0261917359574,27212297820.98089
144,144.35910224438902,2.460354354726489e+18,819.4566302738388,27598693416.600174
145,145.36159600997505,2.460354354336588e+18,826.8953774201092,27988594560.145687
146,146.3640897755611,2.460354353943182e+18,834.3408817870602,28382000656.381035
147,147.36658354114712,2.4603543535462723e+18,841.7915603977071,28778910400.654137
148,148.36907730673317,2.4603543531458606e+18,849.2457986857908,29179321778.89729
149,149.3715710723192,2.4603543527419505e+18,856.7019504957758,29583232067.62712
150,150.37406483790522,2.4603543523345444e+18,864.1583380828522,29990637833.944614
151,151.37655860349128,2.4603543519236475e+18,871.6132521129344,30401534935.53513
152,152.3790523690773,2.460354351509264e+18,879.0649516626609,30815918520.668304
153,153.38154613466332,2.460354351091399e+18,886.5116642193951,31233783028.19818
154,154.38403990024938,2.46035435067006e+18,893.9515856812258,31655122187.56315
155,155.3865336658354,2.4603543502452536e+18,901.3828803569647,32079929018.785896
156,156.38902743142143,2.4603543498169866e+18,908.8036809661498,32508195832.47351
157,157.39152119700748,2.460354349385268e+18,916.2120886390431,32939914229.81741
158,158.3940149625935,2.460354348950107e+18,923.6061729166308,33375075102.59334
159,159.39650872817955,2.4603543485115136e+18,930.9839717506243,33813668633.161434
160,160.39900249376558,2.460354348069498e+18,938.3434915034587,34255684294.466114
161,161.4014962593516,2.4603543476240717e+18,945.6827069482949,34701110850.036224
162,162.40399002493766,2.460354347175246e+18,952.9995612690179,35149936353.98489
163,163.40648379052368,2.460354346723034e+18,960.2919660602371,35602148151.00962
164,164.40897755610973,2.4603543462674493e+18,967.5578013272868,36057732876.392265
165,165.41147132169576,2.460354345808506e+18,974.7949154862256,36516676455.99901
166,166.41396508728178,2.460354345346218e+18,982.0011253638366,36978964106.280396
167,167.41645885286783,2.460354344880602e+18,989.1742161976287,37444580334.271324
168,168.41895261845386,2.4603543444116736e+18,996.3119416358337,37913508937.591
169,169.42144638403988,2.4603543439394493e+18,1003.412023737409,38385733004.44305
170,170.42394014962593,2.4603543434639473e+18,1010.4721529720366,38861234913.615395
171,171.42643391521196,2.460354342985186e+18,1017.4899882201227,39339996334.48028
172,172.42892768079798,2.460354342503184e+18,1024.4631567727984,39821998226.99437
173,173.43142144638404,2.4603543420179615e+18,1031.3892543319198,40307220841.69862
174,174.43391521197006,2.4603543415295386e+18,1038.2658450100662,40795643719.71834
175,175.4364089775561,2.4603543410379366e+18,1045.0904613305433,41287245692.76323
176,176.43890274314214,2.460354340543177e+18,1051.8606042273802,41782004883.12727
177,177.44139650872816,2.4603543400452833e+18,1058.573743045331,42279898703.68885
178,178.4438902743142,2.4603543395442785e+18,1065.2273155398748,42780903857.910675
179,179.44638403990024,2.460354339040186e+18,1071.8187278772139,43284996339.83978
180,180.4488778054863,2.460354338533031e+18,1078.345354634277,43792151434.10761
181,181.45137157107231,2.4603543380228383e+18,1084.8045387987163,44302343715.92987
182,182.45386533665834,2.460354337509635e+18,1091.1935917689093,44815547051.10669
183,183.4563591022444,2.4603543369934474e+18,1097.5097933539573,45331734596.022514
184,184.45885286783042,2.4603543364743035e+18,1103.7503917736867,45850878797.646126
185,185.46134663341644,2.460354335952231e+18,1109.9126036586485,46372951393.53068
186,186.4638403990025,2.460354335427259e+18,1115.9936140501184,46897923411.813675
187,187.46633416458852,2.460354334899417e+18,1121.990576400096,47425765171.21692
188,188.46882793017454,2.4603543343687357e+18,1127.9006125713067,47956446281.0466
189,189.4713216957606,2.4603543338352466e+18,1133.7208128371997,48489935641.19328
190,190.47381546134662,2.460354333298981e+18,1139.4482358819487,49026201442.13181
191,191.47630922693267,2.460354332759971e+18,1145.0799088004526,49565211164.92143
192,192.4788029925187,2.460354332218251e+18,1150.612827098334,50106931581.205696
193,193.48129675810472,2.4603543316738534e+18,1156.0439546919417,50651328753.21255
194,194.48379052369077,2.460354331126814e+18,1161.3702239083475,51198368033.75425
195,195.4862842892768,2.460354330577168e+18,1166.5885354853483,51748014066.22741
196,196.48877805486285,2.4603543300249513e+18,1171.6957585714658,52300230784.61301
197,197.49127182044887,2.460354329470201e+18,1176.6888012788943,52854981510.720146
198,198.4937655860349,2.4603543289129544e+18,1181.569581003105,53412228093.63028
199,199.49625935162095,2.4603543283532754e+18,1186.3391075497577,53971907034.69701
200,200.49875311720697,2.4603543277912356e+18,1190.9957060782087,54533946743.88771
201,201.501246882793,2.4603543272269066e+18,1195.5377479229874,55098275838.174805
202,202.50374064837905,2.460354326660359e+18,1199.9636505937954,55664823141.53563
203,203.50623441396507,2.4603543260916644e+18,1204.2718777755065,56233517684.95241
204,204.5087281795511,2.4603543255208934e+18,1208.4609393281664,56804288706.41238
205,205.51122194513715,2.4603543249481165e+18,1212.529391286994,57377065650.9077
206,206.51371571072318,2.460354324373404e+18,1216.4758358623799,57951778170.43544
207,207.51620947630923,2.460354323796826e+18,1220.2989214398872,58528356123.997665
208,208.51870324189525,2.4603543232184525e+18,1223.997342580251,59106729577.601326
209,209.52119700748128,2.4603543226383534e+18,1227.569840019379,59686828804.258354
210,210.52369077306733,2.460354322056598e+18,1231.0152006683513,60268584283.98563
